ISUZU,TRUCK,"ZM303,ZM940 ZM500,540,560,580 ZM706,745,765,785 ZM103",79/09~81,5032,,48510-1020,,,
ISUZU,TRUCK,"KB304,314,324,344,364,384 KB394,KB501,980",79/09~82,5032,,48510-1020,,,
ISUZU,TRUCK,"CK31(Chassis No010325)",79/10~,5051,,56101-Z2006,,,
ISUZU,TRUCK,"CW52(Double Acting)",79/10~,5051,,56101-Z2005,,,
ISUZU,TRUCK,"ZC101,121",79/10~,5029,,48510-1050,,,
ISUZU,TRUCK,"KS341,391",79/10~81,5029,,48510-1050,,,
ISUZU,TRUCK,"SP,SQ,SH,ST,SV,SR,S/SM,S/SZ SLR,SSG,SMG,SMK,SMR,SMM,SMZ VVZ,VSZ(Tractor),SSK701,S/VG CXK,CXM,CXZ,CXG16,17,19,21,23 CVR14,17,E/XZ",79/10~85/12,5042,,"1-51630-053-0 1-51630-053-1 1-51630-053-2",,,
ISUZU,TRUCK,"CD45(Chassis No~011497),52 CK31(Chassis No~010324),45,50,60 CW45(Chassis No~14999),51,52 (Excl,Double Acting)60,61,66",79/10~90,5044,,56101-Z2004,,,56210-Z0000
ISUZU,TRUCK,"TWD50,55,85",79/12~,4002,,9-51630-339-0,,,
ISUZU,TRUCK,"VSR300,VTR,VVR(OPT)",79/12~,5042,,"1-51630-053-0 1-51630-053-1 1-51630-053-2",,,1-51630-100-0
ISUZU,TRUCK,"VSR300,VTR,VVR(Tractor)",79/12~,5042,,"1-51630-053-0 1-51630-053-1 1-51630-053-2",5042,,1-51630-053-0
ISUZU,TRUCK,"TXD23,40,45,50,55,60",80/05~,4002,,9-51630-339-0,,,
ISUZU,TRUCK,"SBR,SCR,SDR (Low Body)",80/12~83/12,3232,,1-51630-033-0,4020,,9-51630-338-0
ISUZU,TRUCK,"SMH,SSH",81/01~,4046,,1-51630-020-0,,,
ISUZU,TRUCK,"FP27#A,28#A",81/04~,5032,,48500-1340,,,48530-1370
ISUZU,TRUCK,"FR27#A,28#A,60#A,63#A",81/04~,5032,,48500-1340,,,
ISUZU,TRUCK,"FS27#A,60#A,63#A(633A Only~Chassis No15000) FN27#A,28#A,60#A,63#A,GN272,274,282,284",81/04~,5032,,48500-1340,,,
ISUZU,TRUCK,"FH22#A,FH270A(Excl.Semi Tractor) FH272A",81/06~,5032,,48500-1340,,,
ISUZU,TRUCK,"KK188A,189A,196B,198B,199B",81/11~,5032,,48500-1340,,,
ISUZU,TRUCK,VSR310,81/11~,5042,,"1-51630-053-0 1-51630-053-1 1-51630-053-2",,,1-51630-100-0
ISUZU,TRUCK,"CD45(Chassis No0114984~),46,53,54 CW45(Chassis No1500~),46,53,54,66",83/05~,5051,,"56101-Z2006 56101-Z2005",,,
ISUZU,TRUCK,"CM86(Excl.HIGHWAY TYPE, DOUBLE ACTING),CM87",83/05~87/01,3470,,56101-Z5008,4035,,56101-Z5001
ISUZU,TRUCK,"CM86(HIGHWAY TYPE) CM86(DOUBLE ACTING)",83/05~87/01,,,"56101-Z5007 56101-Z5009",4035,,56101-Z5001
ISUZU,TRUCK,"CXG16,17,19,21,23",83/08~,5016,,1-51630-131-0,,,
ISUZU,TRUCK,"CXH19,FORWARD FTR11,12",83/08~,4046,,"1-51630-020-0 1-51630-173-1",,,
ISUZU,TRUCK,EXR(Wheelbase3.1m),83/09~,5042,,"1-51630-053-0 1-51630-053-1 1-51630-053-2",,,1-51630-100-0
ISUZU,TRUCK,"FORWARD FRR(Wheelbase4001~6500m/m)",84/01~,,,1-51630-121-0,4020,,9-51630-338-0
ISUZU,TRUCK,"KK31H,KW30,31",84/01~,5024,,56101-Z2000,,,
ISUZU,TRUCK,"FK445,545",84/02~87/09,,,MC812325,5011,,03260-23005
ISUZU,TRUCK,"FK315,316,325",86/11~,3143,,MC802624,,,
ISUZU,TRUCK,"FK415,416,425,515,516",87/10~89,3143,,MC802624,,,
ISUZU,TRUCK,"FK417,517",87/10~90,3143,,MC802624,,,MC805986
ISUZU,TRUCK,"FK330,335(Low Floor),337(Low Floor) FK335,337(Mixer),FK345",88/10~,3143,,MC802624,,,"MC805986 MC809390"
ISUZU,ELF,"TL40,50,70",70~81/09,3169,EL3169,"8-97253-609-0 9-51630-321-0 9-51630-665-0 9-51630-665-1",3166,,"8-97253-658-0 9-51630-322-0 9-51630-661-0"
ISUZU,ELF,"KS(ELF350),KS,KT,(Excl.15A,16A,24A,25A,26A,Flat Low)",70~84/05,4029,,"9-51630-647-0 9-51630-647-1",3165,EL3165,"5-51630-062-0 951630-300-0 9-51630-666-0"
ISUZU,ELF,"TL-10,20,30(TL-20,1970-74) TL34(Flat Low Deck) KT15A,16A,24A,25A(Flat Low),TL40,50,70",70~84/05,3169,EL3169,"8-97253-609-0 9-51630-321-0 9-51630-060-1 9-51630-665-0 9-51630-665-1",3165,EL3165,"5-51630-062-0 8-97253-658-0 9-51630-300-0 9-51630-660-0 9-51630-661-0"
ISUZU,ELF,TL-60,70~84/05,3169,EL3169,"8-97253-609-0 9-51630-321-0 9-51630-665-0 9-51630-665-1",4018,,"9-51630-253-0 9-51630-253-1"
ISUZU,ELF,"TL-20,TL23N,24N,34N(Flat Low Deck) TL-20(Excl.Flat Low Deck) TL23N,24N,34N(Flat Low Deck) TL23N,24N(Flat Low Deck)",74~84/05,3169,EL3169,"8-97253-609-0 9-51630-665-0 9-51630-665-1",3391,,"5-51630-002-0 5-51630-002-1 5-51630-062-0 5-51630-024-1 5-51630-048-0 9-51630-666-0"
ISUZU,ELF,"TL34N(Flat Low Deck)",80~84/05,3169,EL3169,"8-97253-609-0 9-51630-665-1",3068,EL3344,5-51630-052-0
ISUZU,ELF,"TL34N(Flat Low Deck)",80~84/05,3169,EL3169,"8-97253-609-0 9-51630-665-1",3068,E3344,5-51630-052-0
ISUZU,ELF,"KT26A(Flat Low)",82/06~84/05,3169,EL3169,"8-97253-609-0 9-51630-060-0",,,5-51630-070-0
ISUZU,"ELF 250 WIDE, 350",NPR(Rigid),,3575,,8-97253-617-0,,,
ISUZU,"ELF 250 WIDE, 350","NPR57,59,NPR57,58,59(W Tire)",84/06~,4029,,9-51630-647-1,3165,EL3165,9-51630-666-0
ISUZU,"ELF 250 WIDE, 350","NPR57,58,59(Small Diameter W Tire)",86/02~,4029,,9-51630-647-1,3166,,"8-97253-658-0 9-51630-661-0"
ISUZU,"ELF 250 WIDE, 350","ELF Steering Damper",90~,SD1215,,8-97012-618-2,,,
ISUZU,"ELF 250 WIDE, 350",NPR71L,96~,4117,,8-97083-035-0,,,
ISUZU,HI-LANDER,,,,,,,,
ISUZU,HI-LANDER,"MSG-5K(2.5D),AWO3-72LE(2.5Turbo-D)",00~,2618,E2618,8-97014-042-0,2619,E2619,8-97109-633-0
KIA,BESTA,K70Y/Z:2.2D,93~,3595,,"K710-34-700 M71E-34-700",2969,,K721-28-700A
MAZDA,"BONGO / BONGO BONDY","BA2 (Incl. 10-seater Wagon,Excl.9-seater Wagon)",77~80/02,2503,,1391-34-700,2504,,1391-28-700
MAZDA,"BONGO / BONGO BONDY","BA2V8H(9-seater Wagon)",78/10~80/02,2503,,1391-34-700,2614,,1410-28-700
MAZDA,"BONGO / BONGO BONDY","All BA2 (Incl.Wagon,Multi Van,Wide & Low)",80/02~83/04,2503,,"1391-34-700 1391-34-700A",2504,,"0391-28-700 0391-28-700A"
MAZDA,"EUNOS 500 / XEDOS6","CAEP,CAPP,CA8P(1.8/2.4 4D SED)",92/06~99,"L A3099","L B3150","CA35-34-900A CA35-34-900B",L,L,"C001-28-700E CA35-28-700B"
MAZDA,"EUNOS 500 / XEDOS6","CAEP,CAPP,CA8P(1.8/2.4 4D SED)",92/06~99,"R A3098","R B3149","CA35-34-700A CA35-34-700B",R,R,"C001-28-700E CA35-28-700B"
MAZDA,"LUCE / RX-4 / 929",,,,,,,,
MAZDA,"LUCE / RX-4 / 929",,,,,,,,
MAZDA,"LUCE / RX-4 / 929","LA2V,LA22S,LA33S,LA3V LA22W,LA33W",72~79/01,S1009,,1011-34-910A,,G2291,"1004-28-700 1004-28-700B 1011-28-700B 1011-99-281 1029-28-700 8961-99-281"
MAZDA,"LUCE / RX-4 / 929","LA2V,LA22S,LA33S,LA3V LA22W,LA33W",72~79/01,S1009,,1011-34-910A,,EL2278,"1004-28-700 1004-28-700B 1011-28-700B 1011-99-281 1029-28-700 8961-99-281"
MAZDA,"LUCE / RX-4 / 929","LA2V,LA22S,LA33S,LA3V LA22W,LA33W",72~79/01,S1009,,1011-34-910A,,E2291,"1004-28-700 1004-28-700B 1011-28-700B 1011-99-281 1029-28-700 8961-99-281"
MAZDA,"LUCE / RX-4 / 929","LA4VS,LA42S,LA43S",77/10~79/10,S1037,,"8545-34-910 8545-34-960",,EL2316,8245-28-700
MAZDA,"LUCE / RX-4 / 929","LA4VS,LA42S,LA43S",77/10~79/10,S1037,,"8545-34-910 8545-34-960",,E2316,8245-28-700
MAZDA,"LUCE / RX-4 / 929","LA4MV(Van),LA4SV(Diesel Van)",79/02~,S3050,,"8596-34-910 8596-34-910A 8946-34-910 8596-34-960 8596-34-960A",,E2291,1029-28-700
MAZDA,"LUCE / RX-4 / 929","LA4MV(Van),LA4SV(Diesel Van)",79/02~,S3050,,"8596-34-910 8596-34-910A 8946-34-910 8596-34-960 8596-34-960A",,G2291,1029-28-700
MAZDA,"LUCE / RX-4 / 929","LA4MS,LA4VS,LA43S,LA4SS(Diesel)",79/10~81/07,S3050,,"8595-34-910 8595-34-910A 8595-34-960 8595-34-960A 8595-49-790 8596-34-910 8596-34-910A 8596-34-960 8596-34-960A 8596-49-790",,E2316,"8545-28-700 8947-28-700 8946-28-700 8947-99-281"
MAZDA,"LUCE / RX-4 / 929","LA4MS,LA4VS,LA43S,LA4SS(Diesel)",79/10~81/07,S3050,,"8595-34-910 8595-34-910A 8595-34-960 8595-34-960A 8595-49-790 8596-34-910 8596-34-910A 8596-34-960 8596-34-960A 8596-49-790",,EL2316,"8545-28-700 8947-28-700 8946-28-700 8947-99-281"
MAZDA,"LUCE / RX-4 / 929","LA4MS(Chassis No160001~)",79/10~81/09,S3050,,"8595-34-960 8595-34-960A 8596-34-910 8596-34-910A",,,4113-28-700
MAZDA,"LUCE / RX-4 / 929","HBPH8,HBPHE,HBPS2(Diesel,Incl.) HBEJ,HBEP,HBPS2(Diesel),HBEP",81/10~,"L A3006","L B3006","H001-34-900A H001-34-900B H005-34-900 H043-34-900A H704-34-900B HA01-34-900A",2316,EL2316,"8545-99-281 H704-28-700"
MAZDA,"LUCE / RX-4 / 929","HBPH8,HBPHE,HBPS2(Diesel,Incl.) HBEJ,HBEP,HBPS2(Diesel),HBEP",81/10~,"R A3005","R B3005","H001-34-700A H001-34-700B H005-34-700 H043-34-700A H704-34-700B HA01-34-700A",2316,E2316,"8545-99-281 H704-28-700"
MAZDA,"LUCE / RX-4 / 929","HBSHE(EG1),HBSN2(Rotary) HBES(EG1),HBSN2(Excl.12A Rotary Turbo LTD)",81/10~86/09,"L A3006","L B3006","H001-34-900A H001-34-900B H005-34-900 H043-34-900A",,U3341,"H001-28-700B H001-28-700C H051-28-700C H119-28-700A"
MAZDA,"LUCE / RX-4 / 929","HBSHE(EG1),HBSN2(Rotary) HBES(EG1),HBSN2(Excl.12A Rotary Turbo LTD)",81/10~86/09,"R A3005","R B3005","H001-34-700A H001-34-700B H005-34-700 H043-34-700A",,U3341,"H001-28-700B H001-28-700C H051-28-700C H119-28-700A"
MAZDA,"LUCE / RX-4 / 929",,86/12~95/12,"R A4002",R,"HE21-34-700 HE21-34-700C HE21-34-700D HE25-34-700 HE25-34-700C HE25-34-700D HE25-34-700E",,U3413,"HE21-28-700C HE21-28-700D HE21-28-700E HE21-28-700F"
MAZDA,"LUCE / RX-4 / 929",,86/12~95/12,"L A4003",L,"HE21-34-900 HE21-34-900C HE21-34-900D HE25-34-900 HE25-34-900C HE25-34-900D HE25-34-900E",,U3413,"HE21-28-700C HE21-28-700D HE21-28-700E HE21-28-700F"
MAZDA,"LUCE / RX-4 / 929",,87~88/08,"R A4010",R,HE09-34-700A,,U3426,"HE01-28-700 HE01-28-700A HE01-28-700B"
MAZDA,"LUCE / RX-4 / 929",,87~88/08,"L A4011",L,HE09-34-900,,U3426,"HE01-28-700 HE01-28-700A HE01-28-700B"
MAZDA,"LUCE / RX-4 / 929",,88/08~92/03,"R A4016",R,H368-34-700A,,,
MAZDA,"LUCE / RX-4 / 929",,88/08~92/03,"L A4017",L,H368-34-900A,,,
MAZDA,PROCEED,BUD(1500),65~71,2252,,0187-34-700,2130,EL2130,0603-28-700
MAZDA,PROCEED,BNA(1600),71/03~77/04,2275,E2275,0603-34-700A,2130,EL2130,0603-28-700
MAZDA,PROCEED,PE2,77/04~,2501,,3874-34-700,2502,,3874-28-700
MAZDA,PROCEED,"B1600,B2000,B2200,B2500,B2600(2WD)",85/01~96,2794,E2794,UB39-34-700,2795,E2795,"8AU1-28-700 UB71-28-700A"
MAZDA,PROCEED,"2.2i,2.5D 2.5TD,2.6i PICK UP 4WD",96/03~,2794,,"UH74-34-700 UH74-34-70X",2795,,"UC86-28-700 UH74-28-700 UH75-28-700A"
MAZDA,PROCEED,"2.2i,2.5D PICK UP 2WD",96/03~,2794,,"UH71-34-700A UH71-34-70XA",2795,E2795,"UH71-28-700A UH72-28-700A"
MAZDA,"BONGO / FORD J80 / SPECTRON / BRAWNY","SSF8VE(2WD),VAN",83/09~97/04,2735,E2735,S083-34-700,2186,E2186,S083-99-281
MAZDA,"BONGO / FORD J80 / SPECTRON / BRAWNY","SEF8TE(2WD),TRUCK",83/12~97/04,2735,E2735,S083-34-700,2614,,S085-99-281
MAZDA,"BONGO / FORD J80 / SPECTRON / BRAWNY","SE28ME(4WD), TRUCK",87/12~97/04,,,S231-34-700,2614,,S085-99-281
MAZDA,"BONGO / FORD J80 / SPECTRON / BRAWNY","SS28ME(4WD),VAN",87/12~97/04,,,S231-34-700,2186,E2186,S083-99-281
MAZDA,"BONGO / FORD J80 / SPECTRON / BRAWNY",SSF8RE(4WD),87/12~97/04,,,S566-34-700,2186,E2186,S083-99-281
MAZDA,"SAVANNA / RX-3 / GRAND FAMILIA / 808","S102,S124,M102,MTC SN3,SN4,SU4,MU4 All,STC (Excl.GT,Van,Wagon)",71~78,S1028,,"0866-34-910A 0866-34-910B 0866-34-910C 0866-34-910D 0866-34-960A 0866-34-960B 0866-34-960C 0866-34-960D",,G1122,"0866-28-700A 0866-28-700B"
MAZDA,"SAVANNA / RX-3 / GRAND FAMILIA / 808","S102,M102(Vam,Wagon)MTC,STC(Van)",72~78,S1028,,"0866-34-910A 0866-34-910B 0866-34-910C 0866-34-910D 0866-34-960A 0866-34-960B 0866-34-960C 0866-34-960D 0866-49-790A 0866-49-790B 0866-49-790C 0866-49-790D",2276,G2276,"0585-28-700A 0585-28-700B 0585-28-700C 0585-28-700D"
MAZDA,"BONGO / FRIENDEE / FORD FREDA","GAS/DIESEL 2.0,2.5",95~03,"L A3219",L,S10H-34-900,,E4107,"S10H-28-700 S10H-28-700D"
MAZDA,"BONGO / FRIENDEE / FORD FREDA","GAS/DIESEL 2.0,2.5",95~03,"R A3218",R,S10H-34-700,,E4107,"S10H-28-700 S10H-28-700D"
MAZDA,"FAMILIA / 323",,,"R A2136","R B2136",BVD5-34-700,"R A2138","R B2138","BB1P-28-700 BR70-28-700"
MAZDA,"FAMILIA / 323",,,"L A2137","L B2137",BVD5-34-900,"L A2139","L B2139","BB1P-28-900 BR70-28-900A"
MAZDA,"FAMILIA / 323",,,,,"BW0G-34-700 BW0G-34-900",,,"BVE2-28-700 BW0G-28-700 BVE2-28-900 BW0G-28-900A"
MAZDA,"FAMILIA / 323","FA2T (1300 Truck)",74~79/11,2252,,"0662-99-341B 2461-34-700",2253,,"0317-99-281A 0778-28-700"
MAZDA,"FAMILIA / 323","FA4,FA5",77/01~79/05,S1032,,"8531-34-910 8531-34-960",2478,E2478,"8531-28-700 8531-99-281"
MAZDA,"FAMILIA / 323",FA4(Van),78/05~79/08,S1032,,"8351-34-910 8351-34-960 8532-49-790",2252,,8565-28-700
MAZDA,"FAMILIA / 323","FA4,FA5",79/05~80/05,S1061,,"8572-34-790 8572-34-910 8572-34-960",2478,E2478,"8531-28-700 8531-99-281"
MAZDA,"FAMILIA / 323",FA4(Van),79/08~,S1061,,"8572-34-910 8572-34-960",2252,,8565-28-700
MAZDA,"FAMILIA / 323","BD1031,BD1051(Excl.Turbo)",80/06~84/12,"R A2029","R B2029","B001-34-700B B001-34-700C B029-34-700B B029-37-700C","R A1027","R B1027","B001-28-700C B029-28-700C B037-28-700 B048-28-700"
MAZDA,"FAMILIA / 323","BD1031,BD1051(Excl.Turbo)",80/06~84/12,"L A2030","L B2030","B001-34-900B B001-34-900C B029-34-900B B029-34-900C","L A1028","L B1028","B001-28-900C B029-28-900C B037-28-900 B048-28-900"
MAZDA,"FAMILIA / 323","BD1051(XG,XG-R Turbo)",83/06~84/12,"R A2029","R B2029",B029-34-700C,,,"B084-28-700A B084-28-900A"
MAZDA,"FAMILIA / 323","BD1051(XG,XG-R Turbo)",83/06~84/12,"L A2030","L B2030",B029-34-900C,,,"B084-28-700A B084-28-900A"
MAZDA,"FAMILIA / 323",BG,89/01~,,,,"L A2197","L B2197",BS06-28-900
MAZDA,"FAMILIA / 323",BG,89/01~,,,,"R A2196","R B2196",BS06-28-700
MAZDA,"FAMILIA / 323","BG3S,BG3P,BG5P,BG7P",89/01~94/02,"R A2136","R B2136",B455-34-700D,"R A2138","R B2138",B455-28-700
MAZDA,"FAMILIA / 323","BG3S,BG3P,BG5P,BG7P",89/01~94/02,"L A2137","L B2137",B455-34-900D,"L A2139","L B2139",B455-28-900
MAZDA,"FAMILIA / 323","BG5P/BG5S ALL",89/01~94/02,"R A2136","R B2136","B629-34-700A BR70-34-700D B625-34-700A B459-34-700D B655-34-700A","R A2138","R B2138","B629-28-700A BW1N-28-700 B625-28-700A B459-28-700A B603-28-700A"
MAZDA,"FAMILIA / 323","BG5P/BG5S ALL",89/01~94/02,"L A2137","L B2137","B629-34-900A BR70-34-900D B655-34-900A B625-34-900A B459-34-900D","L A2139","L B2139","B629-28-900A BW1N-28-900 B459-28-900A B625-28-900A B603-28-900A"
MAZDA,"FAMILIA / 323","BG5,BG6,BG8P 2WD Coupe",89/06~94/08,R,"R B2167",BB2L-34-700B,"R A2138","R B2138",B455-28-700
MAZDA,"FAMILIA / 323","BG5,BG6,BG8P 2WD Coupe",89/06~94/08,L,"L B2168",BB2L-34-900B,"L A2139","L B2139",B455-28-900
MAZDA,"FAMILIA / 323","BG5,BG6,BG8P 2WD Coupe High Road clearance",89/06~94/08,L,"L B2168",BB2L-34-900B,"L A2197","L B2197",BS06-28-900
MAZDA,"FAMILIA / 323","BG5,BG6,BG8P 2WD Coupe High Road clearance",89/06~94/08,R,"R B2167",BB2L-34-700B,"R A2196","R B2196",BS06-28-700
MAZDA,"FAMILIA / 323","BG8 R,RF,Z(4WD)",89/06~94/08,R,R,"B530-34-700B B530-34-700D BA1E-34-700A B530-34-900B B530-34-900D BA1E-34-900A B530-34-700C BA1E-34-700 B530-34-900C BA1E-34-900","R A2284",R,"B528-28-700 B531-28-700A B698-28-700 B530-28-700 B531-28-700B"
MAZDA,"FAMILIA / 323","BG8 R,RF,Z(4WD)",89/06~94/08,L,L,"B530-34-700B B530-34-700D BA1E-34-700A B530-34-900B B530-34-900D BA1E-34-900A B530-34-700C BA1E-34-700 B530-34-900C BA1E-34-900","L A2285",L,"B528-28-900 B531-28-900A B698-28-900 B530-28-900 B531-28-900B"
MAZDA,"FAMILIA / 323",BG8P(4WD),90/01~94/02,"R A2136","R B2136",B625-34-700A,"R A2284",R,B698-28-700
MAZDA,"FAMILIA / 323",BG8P(4WD),90/01~94/02,"L A2137","L B2137",B625-34-900A,"L A2285",L,B698-28-900
MAZDA,"FAMILIA / 323",BG8S,90/11~94/02,"R A2136","R B2136","B625-34-700A B655-34-700A","R A2138","R B2138",B603-28-700A
MAZDA,"FAMILIA / 323",BG8S,90/11~94/02,"L A2137","L B2137","B625-34-900A B655-34-900A","L A2139","L B2139",B603-28-900A
MAZDA,"FAMILIA / 323","BG3/5S/5P BG5/6/8P 2WD High Road clearance",90~94,"R A2136","R B2136","B625-34-700A B625-34-700B BR70-34-700 BR70-34-700E","R A2196","R B2196",BS06-28-700
MAZDA,"FAMILIA / 323","BG3/5S/5P BG5/6/8P 2WD High Road clearance",90~94,"L A2137","L B2137","B625-34-900A B625-34-900B BR70-34-900 BR70-34-900E","L A2197","L B2197",BS06-28-900
MAZDA,"FAMILIA / 323",BH5AP,93/04~94/03,"R A2175",R,BC1F-34-700A,"R A2204",R,BC1F-28-700A
MAZDA,"FAMILIA / 323",BH5AP,93/04~94/03,"L A2176",L,BC1F-34-900A,"L A2205",L,BC1F-28-900A
MAZDA,"FAMILIA / 323","BF6M,VAN",94/02~,,,"B212-34-700C B212-34-900C",,,"B569-28-700 B569-28-900"
MAZDA,"FAMILIA / 323","BW3W,BW5W,BF3V,BF5V,WAGON,VAN",94/02~,R,"R B2083",B097-34-700B,R,R,"B569-28-700 B569-28-900"
MAZDA,"FAMILIA / 323","BW3W,BW5W,BF3V,BF5V,WAGON,VAN",94/02~,L,"L B2084",B097-34-900B,L,L,"B569-28-700 B569-28-900"
MAZDA,"FAMILIA / 323","BW7W,BF7V,WAGON,VAN",94/02~,,,"B222-34-700B B222-34-900B",,,"B569-28-700 B569-28-900"
MAZDA,"FAMILIA / 323","BWMR,WAGON",94/02~,,,"B210-34-700C B210-34-900C",,,"B569-28-700 B569-28-900"
MAZDA,"FAMILIA / 323","BHA5P,BHA5S,BHA8P,BHA8S W/ABS",94/03~,"R A2175",R,BC1F-34-700,"R A2204",R,BC1F-28-700A
MAZDA,"FAMILIA / 323","BHA5P,BHA5S,BHA8P,BHA8S W/ABS",94/03~,"L A2176",L,BC1F-34-900,"L A2205",L,BC1F-28-900A
MAZDA,"FAMILIA / 323","BHA5P,BHA5S,BHA8P,BHA8S WO/ABS,Chassis NO.~15007",94/03~,R,"R B2190",BC1G-34-700,R,R,"BC1G-28-700 BC1G-28-900"
MAZDA,"FAMILIA / 323","BHA5P,BHA5S,BHA8P,BHA8S WO/ABS,Chassis NO.~15007",94/03~,L,"L B2191",BC1G-34-900,L,L,"BC1G-28-700 BC1G-28-900"
MAZDA,"FAMILIA / 323","BHALP,BHALS W/ABS",94/03~,"L A2176",L,BC1D-34-900A,L,L,"BC1D-28-700B BC1D-28-900B"
MAZDA,"FAMILIA / 323","BHALP,BHALS W/ABS",94/03~,"R A2175",R,BC1D-34-700A,R,R,"BC1D-28-700B BC1D-28-900B"
MAZDA,"FAMILIA / 323","BHALP,BHALS WO/ABS",94/03~,L,"L B2191",BC1E-34-900A,L,"L B2193",BC1E-28-900A
MAZDA,"FAMILIA / 323","BHALP,BHALS WO/ABS",94/03~,R,"R B2190",BC1E-34-700A,R,"R B2192",BC1E-28-700A
MAZDA,"FAMILIA / 323","CBAEP Chassis NO~151007",94/09~,R,"R B3198",B01C-34-700,"R A3151",R,B01C-28-700
MAZDA,"FAMILIA / 323","CBAEP Chassis NO~151007",94/09~,L,"L B3199",BC01-34-900,"L A3152",L,B01C-28-900
MAZDA,"FAMILIA / 323","CBAEP,CBA8P 1.8,2.0",95~98,R,"R B3202","B01D-34-700 B17T-34-700 B01E-34-700",R,"R B3216","B01D-28-700 B17R-28-700"
MAZDA,"FAMILIA / 323","CBAEP,CBA8P 1.8,2.0",95~98,L,"L B3203","B01D-34-900 B17T-34-900 B01E-34-900",L,"L B3217","B01D-28-900 B17R-28-900"
MAZDA,"FAMILIA / 323","BHA3P,BFALP Chassis NO.151007~",96/08~98/09,R,"R B2190","BC1E-34-700F BC1G-34-700F",R,"R B2192","BC1E-28-700D BC1H-28-700B"
MAZDA,"FAMILIA / 323","BHA3P,BFALP Chassis NO.151007~",96/08~98/09,L,"L B2191","BC1E-34-900F BC1G-34-900F",L,"L B2193","BC1E-28-900D BC1H-28-900B"
MAZDA,"FAMILIA / 323","BA11P3(High Floor)",97/06~99,"R A2202","R B2202",BVT5-34-700H,"R A2206","R B2206","BVW2-28-700D BC8W-28-700"
MAZDA,"FAMILIA / 323","BA11P3(High Floor)",97/06~99,"L A2203","L B2203",BVT5-34-900H,"L A2207","L B2207","BVW2-28-900D BC8W-28-900"
MAZDA,"MAZDA3 / AXELA",BK3P(2300)SED,03/10~,R,R,BP6J-34-700,,,BP4K-28-910D
MAZDA,"MAZDA3 / AXELA",BK3P(2300)SED,03/10~,L,L,BP6J-34-900,,,BP4K-28-910D
MAZDA,"MAZDA3 / AXELA",BK3P(2300)Wagon,03/10~,R,R,BR5V-34-700A,,,BR5V-28-910B
MAZDA,"MAZDA3 / AXELA",BK3P(2300)Wagon,03/10~,L,L,BR5V-34-900A,,,BR5V-28-910B
MAZDA,"MAZDA3 / AXELA","BK5P(1500) BKEP(2000)2WD",03/10~,L,L,"BN9A-34-900 BR5S-34-900A",,,"BP4K-28-910D BR5S-28-910B"
MAZDA,"MAZDA3 / AXELA","BK5P(1500) BKEP(2000)2WD",03/10~,R,R,"BN9A-34-700 BR5S-34-700A",,,"BP4K-28-910D BR5S-28-910B"
MAZDA,"MAZDA3 / AXELA",BKEP(2000)4WD,03/10~,L,L,B36D-34-900,,,B36D-28-910B
MAZDA,"MAZDA3 / AXELA",BKEP(2000)4WD,03/10~,R,R,B36D-34-700,,,B36D-28-910B
MAZDA,TITAN,"All FV,FX EX,EV",71~79,3244,,0559-34-700,3161,,0559-28-700
MAZDA,TITAN,"TA2X4(3700cc)(Chassis No)017003~ TA2XD(3700cc)(Chassis No)010925~ TA3H1(3000cc)Excl.Wide & Low (Chassis No)135466~ TA3H4(3000cc) Excl.Wide & Low (Chassis No)115511~ EXR15(2500cc),(Chassis No)042832~",76/04~80/10,2655,,"1416-34-700 1416-37-700 1416-49-330",2506,,1363-28-700
MAZDA,TITAN,"TA2 (Excl.3700cc)",76~77/06,,,1316-34-700,3161,,0559-28-700
MAZDA,TITAN,"TA3H1(3000cc) Wide & Low(Chassis No)135466~ TA3H4(3000cc) Wide & Low(Chassis No)115511~",78/10~80/10,2655,,1416-34-700,2506,,1416-28-700
MAZDA,TITAN,"All WEW,WEX,WEY,WEZ,WE5,WEF,WEL WE14,17",80/10~87on,2657,,"W023-34-700 W023-99-341",2048,E2048,W023-28-700
MAZDA,"CAPELLA / 616",CB2,78/10~79/05,S1064,,"8173-34-910 8173-34-960 8173-34-910A 8173-34-960A",2316,EL2316,8173-28-700
MAZDA,"CAPELLA / 616",CB2,78/10~79/05,S1064,,"8173-34-910 8173-34-960 8173-34-910A 8173-34-960A",2316,E2316,8173-28-700
MAZDA,"CAPELLA / 616",CB2VS,79/02~80/02,,,"4116-34-910 4116-34-960",2316,EL2316,8173-28-700
MAZDA,"CAPELLA / 616",CB2VS,79/02~80/02,,,"4116-34-910 4116-34-960",2316,E2316,8173-28-700
MAZDA,"CAPELLA / 616",CB2,79/05~83/09,S1064,,"8171-34-910 8171-34-910A 8171-34-960 8171-34-960A 8171-49-790",2316,EL2316,"8173-28-700 8218-28-700"
MAZDA,"CAPELLA / 616",CB2,79/05~83/09,S1064,,"8171-34-910 8171-34-910A 8171-34-960 8171-34-960A 8171-49-790",2316,E2316,"8173-28-700 8218-28-700"
MAZDA,"CAPELLA / 616",CB2VS(TAXI),80/02~83/09,S3051,,"4120-34-910 4120-34-910A 4120-34-960 4120-34-960A",2316,E2316,8218-28-700
MAZDA,"CAPELLA / 616",CB2VS(TAXI),80/02~83/09,S3051,,"4120-34-910 4120-34-910A 4120-34-960 4120-34-960A",2316,EL2316,8218-28-700
